Date,Open,High,Low,Close,Volume
9/4/2020 16:00:00,353.98,353.98,340.4,346.57,2557093
9/8/2020 16:00:00,343.84,344.92,338.18,338.86,2144332
9/9/2020 16:00:00,340.9,349.7,340.39,346.43,2100864
9/10/2020 16:00:00,346.27,348,338.76,339.53,1959599
9/11/2020 16:00:00,340.28,343.26,336.1,339.13,1599904
9/14/2020 16:00:00,340.99,344.84,340.47,342.92,1522316
9/15/2020 16:00:00,345.02,347.76,342.75,343.91,1362499
9/16/2020 16:00:00,347.27,348.76,343.25,343.73,1657876
9/17/2020 16:00:00,339.58,342.89,336.37,338.88,2681457
9/18/2020 16:00:00,340.2,341.22,331.2,335.96,3409322
9/21/2020 16:00:00,333.97,339.62,333.71,339.57,2427359
9/22/2020 16:00:00,340.7,344.9,339.59,344.45,2128063
9/23/2020 16:00:00,348,348.25,344.06,344.63,3577124
9/24/2020 16:00:00,345,347.33,338.31,347,5779283
9/25/2020 16:00:00,340.74,343.77,335.36,342.58,7338492
9/28/2020 16:00:00,343.76,349.77,343.1,349.62,3459192
9/29/2020 16:00:00,348.95,354.29,347.1,352.14,2526612
9/30/2020 16:00:00,352.56,357.7,351.17,355,2525800
10/1/2020 16:00:00,356.26,359.69,354.82,358.46,2052988
10/2/2020 16:00:00,354.73,357.84,352.85,355.01,2124977
10/5/2020 16:00:00,355.33,358.98,355.33,358.58,2093540
10/6/2020 16:00:00,361.9,363,357.04,358.35,2760443
10/7/2020 16:00:00,360.47,364.74,359.66,363.02,1959147
10/8/2020 16:00:00,364.8,365.97,361.75,365.09,1793133
10/9/2020 16:00:00,366,369.75,365.7,369.46,1730688
10/12/2020 16:00:00,371,380.66,370.77,376.48,2806875
10/13/2020 16:00:00,378.42,382.29,376.48,380.68,1823278
10/14/2020 16:00:00,382.89,383.87,376.7,378.34,1905710
10/15/2020 16:00:00,376.46,378.36,373.06,376.58,1699338
10/16/2020 16:00:00,380.5,384.87,379.12,381.54,2460490
10/19/2020 16:00:00,382.03,383.09,374.71,375.56,1938064
10/20/2020 16:00:00,377.69,382.08,376.12,378.31,1282650
10/21/2020 16:00:00,378.56,381.28,377.02,377.82,1466495
10/22/2020 16:00:00,377.35,378.38,372.03,375.75,1813550
10/23/2020 16:00:00,375.61,376.52,373.56,374.6,1107978
10/26/2020 16:00:00,366.68,372.63,366.12,370.71,2144995
10/27/2020 16:00:00,368.77,374.91,368.77,372.72,1525684
10/28/2020 16:00:00,367.33,372.41,364.67,364.96,1908295
10/29/2020 16:00:00,363.23,369.09,362.51,364.86,1838468
10/30/2020 16:00:00,361.13,363.85,355.79,357.62,2724917
11/2/2020 16:00:00,362.22,365.66,360.71,364.39,1646349
11/3/2020 16:00:00,368.94,374.8,367.89,371.96,2013103
11/4/2020 16:00:00,374.02,381.64,374,376.17,2450234
11/5/2020 16:00:00,382.48,386.58,379.5,385.23,2255767
11/6/2020 16:00:00,381.88,386.8,380.89,385.66,1950329
11/9/2020 16:00:00,388.25,389.5,364.76,365,4371322
11/10/2020 16:00:00,363.88,371.54,360.59,366.62,2662644
11/11/2020 16:00:00,369.68,374.7,368.16,372.92,1688755
11/12/2020 16:00:00,376.95,378.24,373.5,375.71,1537419
11/13/2020 16:00:00,376.52,379.83,374.99,378.84,1275252
11/16/2020 16:00:00,376.91,381.28,376.91,379.79,1691460
11/17/2020 16:00:00,387.32,388.48,381.79,381.92,3299130
11/18/2020 16:00:00,382.89,388.05,381.73,382.23,2134609
11/19/2020 16:00:00,383.61,384.71,380.31,383.54,1768904
11/20/2020 16:00:00,383.95,385.5,381.01,381.12,1809463
11/23/2020 16:00:00,383,383.06,380.34,381.71,1685136
11/24/2020 16:00:00,383.69,386.05,380.71,384.22,2065672
11/25/2020 16:00:00,385.79,388.34,385.56,387.75,2034236
11/27/2020 13:00:00,390.46,390.67,387.75,388.39,1329425
11/30/2020 16:00:00,391.75,393.15,385.23,391.77,3733758
12/1/2020 16:00:00,384.5,388.07,381.18,387.56,2998441
12/2/2020 16:00:00,385.47,386.88,381.57,383.5,2212845
12/3/2020 16:00:00,378,378.73,373.28,374.05,3976442
12/4/2020 16:00:00,375.21,375.31,371.89,373.43,2839727
12/7/2020 16:00:00,374.27,376.5,372.65,373.33,2652928
12/8/2020 16:00:00,373.95,379.52,370.75,377.6,2685523
12/9/2020 16:00:00,379.88,381,372.8,374.29,2461551
12/10/2020 16:00:00,374.29,375,371.56,372.79,2566344
12/11/2020 16:00:00,379.77,379.77,372.54,375.1,3483947
12/14/2020 16:00:00,376.56,378.18,373.21,374.38,2778433
12/15/2020 16:00:00,374.5,375.69,369.3,371.88,2137136
12/16/2020 16:00:00,371.16,372.84,368.85,369.44,2385081
12/17/2020 16:00:00,370.26,370.97,368,370.29,2314176
12/18/2020 16:00:00,371.1,371.36,365.93,367,4140033
12/21/2020 16:00:00,365.09,366.12,361.81,364.97,2329659
12/22/2020 16:00:00,364.1,364.76,360.61,362.03,2106626
12/23/2020 16:00:00,362.45,363.1,359.5,361.89,1782110
12/24/2020 13:00:00,361.41,365.34,361.41,364.58,972522
12/28/2020 16:00:00,365.5,371.69,365.08,371.06,3207654
12/29/2020 16:00:00,372.25,373.26,370.26,372.72,2072603
12/30/2020 16:00:00,374.2,375.86,373.28,374.45,1777985
12/31/2020 16:00:00,374.99,377.04,372.46,376.78,1628904
1/4/2021 16:00:00,377.43,381.55,374.81,380.15,3322184
1/5/2021 16:00:00,378.86,380.21,375.25,375.74,2748442
1/6/2021 16:00:00,373.82,375.8,369.65,370.02,2661436
1/7/2021 16:00:00,371.01,371.65,366.79,367.92,2849525
1/8/2021 16:00:00,368.12,370.26,364.29,369.94,2599696
1/11/2021 16:00:00,368.58,371,363.86,364.01,2564790
1/12/2021 16:00:00,364,365.07,360.25,364.2,2387580
1/13/2021 16:00:00,364.37,368.74,363,366.95,1968804
1/14/2021 16:00:00,366,366.5,361.56,362.35,2363869
1/15/2021 16:00:00,361.06,364.91,360.8,362.16,2340396
1/19/2021 16:00:00,362.36,362.95,352.44,354.47,4533829
1/20/2021 16:00:00,354.39,361.9,353.41,361.3,2767231
1/21/2021 16:00:00,361.3,363.99,359.94,362.8,2122581
1/22/2021 16:00:00,363.2,364.63,359.85,362.3,1960295
1/25/2021 16:00:00,360.86,361.96,356.82,361.88,2735901
1/26/2021 16:00:00,360.2,365.9,358.88,364.98,1806952
1/27/2021 16:00:00,362.99,365.8,354.85,356.39,3120813
1/28/2021 16:00:00,356.85,361.61,356.07,357.06,2251115
1/29/2021 16:00:00,354.75,356.29,351.88,352.43,2598738
2/1/2021 16:00:00,351.21,352.79,349.21,350.52,2371160
2/2/2021 16:00:00,351.76,357.7,350.72,355.58,1905007
2/3/2021 16:00:00,356.23,357.53,353.21,355.21,1759821
2/4/2021 16:00:00,356.71,358.38,353.85,355.85,3411624
2/5/2021 16:00:00,356.55,356.85,354.1,355.17,2165628
2/8/2021 16:00:00,356.57,360.04,355.57,359.83,2520650
2/9/2021 16:00:00,360.04,361.67,358.3,359.56,2153966
2/10/2021 16:00:00,361,361,355.12,356.12,2162400
2/11/2021 16:00:00,355.73,356.5,351.39,352.2,2088355
2/12/2021 16:00:00,351.99,352.98,350.1,352.75,2096607
2/16/2021 16:00:00,353.08,355.36,352.04,354,1829035
2/17/2021 16:00:00,353.11,358.17,351.91,358.04,2145058
2/18/2021 16:00:00,352.28,358.2,352.28,356.92,1915706
2/19/2021 16:00:00,356.69,357.93,354.58,354.77,1839533
2/22/2021 16:00:00,352.75,353.29,348.82,350.21,2215579
2/23/2021 16:00:00,349.8,351,342.03,342.15,3692638
2/24/2021 16:00:00,341.79,342.5,337.89,340.7,3305848
2/25/2021 16:00:00,340.85,343,333.35,333.9,3618077
2/26/2021 16:00:00,335.51,335.89,330.94,331,3362224
3/1/2021 16:00:00,335.21,336,331.36,331.77,4656825
3/2/2021 16:00:00,333.69,334.69,328.42,328.46,4660068
3/3/2021 16:00:00,328.17,328.42,323.76,323.92,4064203
3/4/2021 16:00:00,323.37,325.6,315.04,319.04,5501245
3/5/2021 16:00:00,315.33,318.43,307,317.32,8102777
3/8/2021 16:00:00,318.91,322.33,310.92,311.42,4873459
3/9/2021 16:00:00,313.76,320.28,312.71,318.78,5426779
3/10/2021 16:00:00,321.14,327.39,317.32,323.83,4523512
3/11/2021 16:00:00,330.41,331.25,326.72,328.65,4338898
3/12/2021 16:00:00,328.1,331.63,325.6,331.14,3182073
3/15/2021 16:00:00,333.6,333.68,327.32,330.51,3244291
3/16/2021 16:00:00,329.67,330.03,326.64,327.25,3066700
3/17/2021 16:00:00,326,330.5,324.12,329.19,2672370
3/18/2021 16:00:00,326.48,328.14,322.38,322.98,2738244
3/19/2021 16:00:00,323.61,329.25,322.39,328.91,4859256
3/22/2021 16:00:00,328.45,336.17,328.19,334.49,4064876
3/23/2021 16:00:00,333.89,342.51,333.8,340.34,3641218
3/24/2021 16:00:00,342.22,342.51,336.83,338.04,3006369
3/25/2021 16:00:00,337.81,347.78,337.27,346.34,4307145
3/26/2021 16:00:00,346.21,352.46,344.1,352.02,3061215
3/29/2021 16:00:00,351.45,357.77,351.01,356.15,3011985
3/30/2021 16:00:00,353.58,354.77,348.84,349.75,2602426
3/31/2021 16:00:00,350.66,357.45,349.23,352.48,2832221
4/1/2021 16:00:00,352.54,357.32,351.63,354.94,2938607
4/5/2021 16:00:00,357.5,362.67,356.84,360.82,2705656
4/6/2021 16:00:00,359.8,362.8,359,360.12,2142011
4/7/2021 16:00:00,360.87,361.46,357.61,358.81,1808369
4/8/2021 16:00:00,362.8,366.02,359.6,361.22,2839157
4/9/2021 16:00:00,360.91,363.71,359.6,363.21,1610750
4/12/2021 16:00:00,362.84,365.25,361.34,364.81,1836606
4/13/2021 16:00:00,365.34,367.3,364.27,365.21,1796367
4/14/2021 16:00:00,364.85,364.85,362.55,363.17,1509408
4/15/2021 16:00:00,364.88,369.55,364.27,368.8,1850332
4/16/2021 16:00:00,369.7,372.8,368.58,370.72,2249168
4/19/2021 16:00:00,371,371.53,368.2,369.55,1560002
4/20/2021 16:00:00,369,375.36,368.73,371.73,2330659
4/21/2021 16:00:00,371.61,374.58,371.47,374.09,1532098
4/22/2021 16:00:00,374.34,375.44,370.03,371.26,2138003
